link,title,writer
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-gets-marijuana-company-to-change-stock-listing--is-a-bummer-131308450.html,"NHL forces marijuana company to change stock listing, is a bummer",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/darryl-sydor-arrested-for-drunk-driving--child-endangerment-154023952.html,"Darryl Sydor arrested for drunk driving, child endangerment",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/daniel-alfredsson-returning-to-senators--joining-front-office--report-163526500.html,"Daniel Alfredsson returning to Senators, joining front office: Report",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/dale-purinton--former-nhl-brawler--arrested-for-burglary-145636185.html,"Dale Purinton, former NHL brawler, arrested for burglary",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-has-a-disturbing-lack-of-pride-nights-for-lgbt-fans-172817199.html,NHL has a disturbing lack of Pride Nights for LGBT fans,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/fantasy-hockey--yahoo-sports-2015-16-nhl-player-ranking-224843663.html,Fantasy Hockey: Yahoo Sports top 100 NHL player ranking for 2015-16,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/alex-ovechkin-will-defy-nhl-to-play-in-2018-winter-olympics-202737443.html,Alex Ovechkin will defy NHL to play in 2018 Winter Olympics,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/who-s-the-best-player-in-the-nhl-for-2015-16-170926569.html,Who's the best player in the NHL for 2015-16?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/here-s-ryan-spooner-breaking-an-egg-with-his-hockey-stick--video-142520049.html,Here’s Ryan Spooner breaking an egg with his hockey stick (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/watch-sedin-twins-play-h-o-r-s-e--basketball-weeps--video-130604325.html,"Watch Sedin Twins play H-O-R-S-E, basketball weeps (Video)",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marek-vs--wyshynski-podcast--teddy-purcell-of-oilers--matt-nichol-of-biosteel-154558477.html,Marek Vs. Wyshynski Podcast: Teddy Purcell of Oilers; Matt Nichol of BioSteel,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/danny-briere-retires--the-character--the-contract-and-the-clutch-152439239.html,"Danny Briere retires: The character, the contract and the clutch",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/adidas-wins-nhl-jersey-rights--world-cup-sweaters-up-in-air-202456101.html,Adidas wins NHL jersey rights; World Cup sweaters up in air,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/johan-franzen-should-call-it-a-career-for-red-wings-143848954.html,Johan Franzen should call it a career for Red Wings,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/pavel-bure-s-new-hockey-league-for-old-star-players-sounds-awesome-144603559.html,Pavel Bure’s new hockey league for old star players sounds awesome,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/jacques-lemaire-joins-maple-leafs--follows-buddy-lou-lamoriello-144300952.html,"Jacques Lemaire joins Maple Leafs, follows buddy Lou Lamoriello",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/sami-salo-finally-retires--citing-chronic-wrist-injury-141437108.html,"Sami Salo finally retires, citing chronic wrist injury",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/phil-kessel-slipping-on-penguins-jersey-is-your-moment-of-zen--video-195547276.html,Phil Kessel slipping on Penguins jersey is your moment of zen (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/jeremy-jacobs-wins-lester-patrick-for-work-on-lockouts--er--usa-hockey--170236237.html,"Jeremy Jacobs wins Lester Patrick for work on lockouts, er, USA Hockey",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/patrick-kane-witness-will-appear-before-grand-jury--report-145929531.html,Patrick Kane witness will appear before grand jury: Report,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/winners--losers-in-nbc-sports--2015-16-nhl-tv-schedule--174147270.html,"Winners, losers in NBC Sports’ 2015-16 NHL TV schedule",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-is--eager-to-avoid--expansion-to-canada-143531785.html,NHL is ‘eager to avoid’ expansion to Canada?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/lou-lamoriello-buys-full-page-ad-to-thank-nj-devils--fans-064119263.html,"Lou Lamoriello buys full page ad to thank NJ Devils, fans",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/the-10-most-loathsome-nhl-players-141831625.html,The 10 most loathsome NHL players,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/five-vital-questions-about-lou-lamoriello-joining-maple-leafs-121145927.html,Five vital questions about Lou Lamoriello joining Maple Leafs,greg
http://sports.yahoo.com/blogs/puck-daddy/lou-lamoriello-new-maple-leafs-gm--resigns-from-devils-in-nhl-shocker-145139870.html,"Lou Lamoriello new Maple Leafs GM, resigns from Devils in NHL shocker",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/john-hynes-on-coaching-nj-devils--patrik-elias--mastering-3-on-3-ot-and-pork-roll-164000985.html,"John Hynes on coaching Devils, Patrik Elias, mastering 3-on-3 OT, pork roll",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/taylor-swift-cost-blackhawks-a-goal-by-distracting-patrick-kane-161034672.html,Taylor Swift cost Blackhawks a goal by distracting Patrick Kane,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marek-vs-wyshynski-podcast--nhl-expansion--with-geoff-baker-of-seattle-times-175707982.html,"Marek vs Wyshynski Podcast: NHL expansion, with Geoff Baker of Seattle Times",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/no-seattle-bids-at-nhl-expansion-deadline--las-vegas--quebec-city-apply-225532116.html,"NHL expansion deadline: No Seattle bids; Las Vegas, Quebec City apply (Reports)",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/rich-peverley-still-unsure-about-nhl-future-as-free-agent-125634190.html,Rich Peverley still unsure about NHL future as free agent,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/owner-055936841.html,Seattle NHL expansion owner won’t submit bid: Reports,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/bryan-bickell-somehow-believes-he-ll-be-with-blackhawks-next-season-133114572.html,Bryan Bickell somehow believes he’ll be with Blackhawks next season,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/jake-debrusk-scores-sick-between-the-legs-goal-in-bruins-camp--video-184851255.html,Jake DeBrusk scores sick between the legs goal in Bruins camp (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/seattle-needs-to-drop-nba-fantasy-for-nhl-reality--columnist-140209290.html,Seattle needs to drop NBA fantasy for NHL reality: Columnist,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/ilya-bryzgalov-considers-retirement-in-humangous-beeg-decision-171847102.html,Ilya Bryzgalov considers retirement in humangous beeg decision,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/alex-tuch-of-wild-scores-sick-shootout-goal--celebration-was-sicker--video-120347026.html,Alex Tuch of Wild scores sick shootout goal; celebration was sicker (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marek-vs--wyshynski-podcast--dallas-gm-jim-nill-and-the-summer-s-latest-nhl-moves-175313229.html,Marek vs. Wyshynski Podcast: Dallas GM Jim Nill and the summer's latest NHL moves,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/penguins-sale-could-fetch--850-million--bid-expected-soon-133441626.html,"Penguins sale could fetch $850 million, bid expected soon",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/kostitsyn-brothers-reunited-on-torpedo-in-khl-144733642.html,Kostitsyn brothers reunited on Torpedo in KHL,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/nhl-wants--8-million-for-world-cup-of-hockey-jersey-ads-214818357.html,NHL wants $8 million for World Cup of Hockey jersey ads,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/who-won-the-patrick-sharp-trade--blackhawks-or-stars-142208054.html,Who won the Patrick Sharp trade: Blackhawks or Stars?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/milan-lucic-dreams-of-playing-for-canucks--after-la-kings-cup-run-052624228.html,Milan Lucic dreams of playing for Canucks (after LA Kings Cup run),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/the-summer-of-steven-stamkos-panic-135826258.html,The summer of Steven Stamkos panic,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/amazing-flip-book-tribute-to-stanley-cup-champion-blackhawks--video-134829360.html,Amazing flipbook tribute to Stanley Cup champion Blackhawks (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/vladimir-tarasenko-hopes-blues-players-don-t-hate-him-and-his-contract-172112005.html,Vladimir Tarasenko hopes Blues players don't hate him and his contract,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marek-vs--wyshynski-podcast--sharks-gm-doug-wilson--nhl-free-agent-fallout-175244586.html,"Marek Vs. Wyshynski Podcast: Sharks GM Doug Wilson, NHL free agent fallout",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/sharks-gm-doug-wilson-on-his--crystal-clear--rebuild-comments--interview-223420627.html,Sharks GM Doug Wilson on his ‘crystal clear’ rebuild comments (Interview),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/josh-ho-sang-cut-from-islanders-camp-after-showing-up-late-on-day-1-191427073.html,Josh Ho-Sang cut from Islanders camp after showing up late on Day 1,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/andrew-shaw-crashes-wedding-with-the-stanley-cup-133033885.html,Andrew Shaw crashes wedding with the Stanley Cup,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/proctor--minnesota-wants-its-own-nhl-expansion-team-163451425.html,"Proctor, Minnesota wants its own NHL expansion team",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/vladimir-tarasenko-signs-8-year-deal--blues-get-a-superstar-steal-173739220.html,"Vladimir Tarasenko signs 8-year deal, Blues get a superstar steal",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/slava-voynov-has-khl-job-waiting-after-jail--but-fetisov-says-he--got-off-light-200307490.html,"Slava Voynov has KHL job waiting after jail, but Fetisov says he ‘got off light’",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/tyler-seguin-is-naked-on-zamboni--loves-his-rubber-ducky-for-body-issue--140518138.html,"Tyler Seguin is naked on Zamboni, loves his rubber ducky for Body Issue",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/kansas-city-not-in-nhl-expansion-hunt--despite-past-attempts--155312472.html,"Kansas City not in NHL expansion hunt, despite past attempts",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/leafs-blog-debunks-steve-simmons-hog-dog-tale-about-phil-kessel--174332458.html,Leafs blog debunks Steve Simmons hot dog tale about Phil Kessel,greg
http://sports.yahoo.com/nhl/blog/puck_daddy/post/the-greatest-nhlwwf-item-ever-superstars-table-top-hockey?urn=nhl%2Cwp16682,The greatest NHL/WWF item ever? Superstars Table Top Hockey,greg
http://sports.yahoo.com/nhl/blog/puck_daddy/post/Video-9-year-old-scores-greatest-goal-in-Boston?urn=nhl%2C195876,Video: 9 year old scores greatest goal in Boston this season,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/mats-zuccarello-celebrates-marty-st--louis---lord-of-the-rings--style-140120975.html,"Mats Zuccarello celebrates Marty St. Louis, ‘Lord of the Rings’ style",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/helene-elliott-calls-on-kings-to-terminate-slava-voynov--jail-begins-monday-154506769.html,Helene Elliott calls on Kings to terminate Slava Voynov; jail begins Monday,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marek-vs--wyshynski-podcast--rob-rossi-on-phil-kessel--nhl-free-agent-frenzy-180019944.html,Marek Vs. Wyshynski Podcast: Rob Rossi on Phil Kessel; NHL Free Agent Frenzy,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/t-j--oshie-trade-gives-5-year-old-girl-a-meltdown--video-012143676.html,T.J. Oshie trade gives 5-year-old girl a meltdown (Video),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/puck-daddy-s-2015-nhl-free-agent-frenzy-chatterbox--day-2-132342656.html,"Puck Daddy's 2015 NHL Free Agent Frenzy Chatterbox, Day 2!",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/red-wings-warming-to-sergei-fedorov-s-number-retirement-142300539.html,Red Wings warming to Sergei Fedorov’s number retirement?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/hurricanes-owner-mocks-pittsburgh-penguins-for-phil-kessel-trade-144713104.html,Hurricanes owner mocks Pittsburgh Penguins for Phil Kessel trade,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/jack-eichel--please-never-stop-hula-hooping--video-172647828.html,"Jack Eichel, please never stop hula-hooping (Video)",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/t-j--oshie-traded-to-capitals-as-troy-brouwer-gets-the-blues-211745793.html,T.J. Oshie traded to Capitals as Troy Brouwer gets the Blues,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/why-would-st--louis-blues-want-to-trade-kevin-shattenkirk-165435152.html,Why would St. Louis Blues want to trade Kevin Shattenkirk?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/phil-kessel-is-a-pittsburgh-penguin-171110484.html,Phil Kessel is a Pittsburgh Penguin,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/puck-daddy-s-nhl-2015-free-agent-frenzy-chatterbox-125329223.html,Puck Daddy's NHL 2015 Free Agent Frenzy Chatterbox!,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/lightning-make-smart-little-deal-with-erik-condra-180900966.html,Lightning make smart little deal with Erik Condra,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/on-phil-kessel--jim-rutherford-and-silencing-the-haters-232353034.html,"On Phil Kessel, Jim Rutherford and silencing the haters",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/coyotes-moving-to-las-vegas--bettman-calls-report--garbage-024438445.html,Coyotes moving to Las Vegas? Bettman calls report ‘garbage’,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/chris-pronger-bends-the-rules-one-more-time-134713865.html,Chris Pronger bends the rules one last time,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/don-sweeney-says-bruins-aren-t-rebuilding--defends-trades-155635276.html,"Don Sweeney says Bruins aren’t rebuilding, defends trades",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/mike-richards-focus-of-canadian-police-investigation--report-171247577.html,Mike Richards focus of Canadian police investigation: Report,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/the-10-most-awkward-2015-nhl-draft-rookie-photographs--gallery-190437528.html,The 10 most awkward 2015 NHL Draft rookie photographs (Gallery),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/kevin-bieksa-traded-to-anaheim-in-pacific-division-stunner-222805620.html,Kevin Bieksa traded to Anaheim in Pacific Division stunner,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/david-poile-defends--family-man--mike-ribeiro--talks-civil-case-234648469.html,"David Poile defends ‘family man’ Mike Ribeiro, talks civil case",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/sergei-fedorov-and-the-offer-sheet-that--cost--carolina-hurricanes-stanley-cup-230625970.html,Sergei Fedorov and the offer sheet that ‘cost’ Carolina Hurricanes Stanley Cup,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/hockey-hall-of-fame-2015--lidstrom--fedorov--pronger--housley--ruggiero-202946988.html,"Hockey Hall of Fame 2015: Lidstrom, Fedorov, Pronger, Housley, Ruggiero",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/marek-vs--wyshynski-podcast--hockey-hall-of-fame-2015-debate-180058310.html,Marek Vs. Wyshynski Podcast: Hockey Hall of Fame 2015 debate!,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/hockey-hall-of-fame-class-of-2015--who-gets-in-145909809.html,Hockey Hall of Fame Class of 2015: Who gets in?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/dougie-hamilton-was--uppity-kid--as-post-bruins-character-attacks-begin-152029311.html,Dougie Hamilton was ‘uppity kid’ as post-Bruins character attacks begin,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/flyers--sam-gagner--can-t-play-center-at-nhl-level--says-coyotes-gm-143850327.html,Flyers’ Sam Gagner ‘can’t play center at NHL level’ says Coyotes GM,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/san-jose-sharks-gm-targets--mystery-goalies--for-trade-193536679.html,San Jose Sharks GM targets ‘mystery goalies’ for trade,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/andong-song-becomes-first-player-from-china-drafted-in-nhl-183144523.html,Andong Song becomes first player from China drafted in NHL,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/sabres-gm-defends-ryan-o-reilly-reputation--will-make-him-highest-paid-040149854.html,"Sabres GM defends Ryan O’Reilly reputation, will make him highest paid",greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/connor-mcdavid-s-first-edmonton-oilers-hockey-card--photo-030449275.html,Connor McDavid's first Edmonton Oilers hockey card (Photo),greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/why-would-anyone-want-to-be-connor-mcdavid-014407746.html,Why would anyone want to be Connor McDavid?,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/taylor-hall-welcomes-connor-mcdavid-with-hilarious-self-trolling-of-oilers-002752054.html,Taylor Hall welcomes Connor McDavid with hilarious self-trolling of Oilers,greg
http://sports.yahoo.com/blogs/nhl-puck-daddy/puck-daddy-s-2015-nhl-draft-round-1-chatterbox--222838278.html,Puck Daddy's 2015 NHL Draft Round 1 Chatterbox!,greg
